dataset_no,dataset_name,algo,run,sol_idx,n_sol_in_front,f1_complexity,f2_train_error,accuracy,is_sparsest,is_best_acc,n_hidden,n_live,n_dead,n_sink,n_source,dead_frac,sink_frac,source_frac,out0_indeg,out1_indeg,out0_disc,out1_disc,any_out_disc,n_out_disc,bias_only_neurons,bias_only_frac,real_reach_out0,real_reach_out1,any_out_unreachable_real,f1_check_err,csv_path
4,Sonar,SNSGAII,7,4,17,0.03650793651,0.1856287425,0.8143712575,False,True,40,4,21,15,0,0.525,0.375,0.0,1,3,False,False,False,0,0,0.0,True,True,False,2.0634882691439316e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,5,17,0.03452380952,0.1916167665,0.8083832335,False,False,40,4,21,15,0,0.525,0.375,0.0,1,3,False,False,False,0,0,0.0,True,True,False,3.809529081078011e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,6,17,0.005158730159,0.2395209581,0.7604790419,False,False,40,3,35,2,0,0.875,0.05,0.0,1,2,False,False,False,0,0,0.0,True,True,False,2.6984144085862027e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,7,17,0.002777777778,0.3353293413,0.6646706587,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,8,17,0.007936507937,0.2215568862,0.7784431138,False,False,40,3,33,4,0,0.825,0.1,0.0,1,2,False,False,False,0,0,0.0,True,True,False,4.920647223016772e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,9,17,0.00119047619,0.3892215569,0.6107784431000001,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,10,17,0.002380952381,0.3473053892,0.6526946108,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,11,17,0.003174603175,0.3173652695,0.6826347305,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,3.968253677044675e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,12,17,0.004365079365,0.2994011976,0.7005988024,False,False,40,3,36,1,0,0.9,0.025,0.0,1,2,False,False,False,0,0,0.0,True,True,False,7.93653337494149e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,13,17,0.02857142857,0.1976047904,0.8023952096,False,False,40,4,21,15,0,0.525,0.375,0.0,1,3,False,False,False,0,0,0.0,True,True,False,1.4285690685955643e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,14,17,0.004761904762,0.245508982,0.754491018,False,False,40,3,36,1,0,0.9,0.025,0.0,1,2,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,15,17,0.0007936507937,0.3952095808,0.6047904192,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,7,16,17,0.0,0.4191616766,0.5808383234000001,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run7_front.csv
4,Sonar,SNSGAII,8,0,9,0.007936507937,0.2395209581,0.7604790419,False,True,40,4,31,5,0,0.775,0.125,0.0,2,2,False,False,False,0,0,0.0,True,True,False,4.920647223016772e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,1,9,0.005158730159,0.251497006,0.748502994,False,False,40,4,34,2,0,0.85,0.05,0.0,2,2,False,False,False,0,0,0.0,True,True,False,2.6984144085862027e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,2,9,0.0003968253968,0.4131736527,0.5868263472999999,True,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,3,9,0.004365079365,0.2574850299,0.7425149701,False,False,40,4,35,1,0,0.875,0.025,0.0,2,2,False,False,False,0,0,0.0,True,True,False,7.93653337494149e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,4,9,0.003174603175,0.3413173653,0.6586826347,False,False,40,2,36,2,0,0.9,0.05,0.0,1,1,False,False,False,0,0,0.0,True,True,False,3.968253677044675e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,5,9,0.003571428571,0.2994011976,0.7005988024,False,False,40,3,36,1,0,0.9,0.025,0.0,2,1,False,False,False,0,0,0.0,True,True,False,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,6,9,0.002380952381,0.3652694611,0.6347305389,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,7,9,0.002777777778,0.3532934132,0.6467065867999999,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,8,8,9,0.0007936507937,0.371257485,0.628742515,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run8_front.csv
4,Sonar,SNSGAII,9,0,7,0.01626984127,0.2754491018,0.7245508982,False,True,40,2,28,10,0,0.7,0.25,0.0,1,1,False,False,False,0,0,0.0,True,True,False,1.587306674988298e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,1,7,0.0003968253968,0.3952095808,0.6047904192,True,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,2,7,0.004761904762,0.2874251497,0.7125748503,False,False,40,2,32,6,0,0.8,0.15,0.0,1,1,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,3,7,0.002777777778,0.3353293413,0.6646706587,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,4,7,0.0007936507937,0.3592814371,0.6407185629000001,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,5,7,0.003968253968,0.3113772455,0.6886227545,False,False,40,2,34,4,0,0.85,0.1,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.539678536916945e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,9,6,7,0.003571428571,0.3293413174,0.6706586826000001,False,False,40,2,34,4,0,0.85,0.1,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run9_front.csv
4,Sonar,SNSGAII,10,0,8,0.02063492063,0.1856287425,0.8143712575,False,True,40,4,18,18,0,0.45,0.45,0.0,3,1,False,False,False,0,1,0.025,True,True,False,4.920633345228964e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,1,8,0.003174603175,0.2874251497,0.7125748503,False,False,40,3,36,1,0,0.9,0.025,0.0,2,1,False,False,False,0,0,0.0,True,True,False,3.968253677044675e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,2,8,0.002777777778,0.2994011976,0.7005988024,False,False,40,3,37,0,0,0.925,0.0,0.0,2,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,3,8,0.0003968253968,0.3952095808,0.6047904192,True,False,40,0,39,0,1,0.975,0.0,0.025,1,0,False,True,True,1,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,4,8,0.0007936507937,0.3832335329,0.6167664670999999,False,False,40,0,38,0,2,0.95,0.0,0.05,1,1,False,False,False,0,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,5,8,0.002380952381,0.3652694611,0.6347305389,False,False,40,3,37,0,0,0.925,0.0,0.0,2,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,6,8,0.003571428571,0.2335329341,0.7664670659,False,False,40,3,37,0,0,0.925,0.0,0.0,2,1,False,False,False,0,0,0.0,True,True,False,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,10,7,8,0.004761904762,0.1976047904,0.8023952096,False,False,40,3,37,0,0,0.925,0.0,0.0,2,1,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run10_front.csv
4,Sonar,SNSGAII,11,0,5,0.0003968253968,0.3532934132,0.6467065867999999,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run11_front.csv
4,Sonar,SNSGAII,11,1,5,0.002777777778,0.3173652695,0.6826347305,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run11_front.csv
4,Sonar,SNSGAII,11,2,5,0.003571428571,0.2994011976,0.7005988024,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run11_front.csv
4,Sonar,SNSGAII,11,3,5,0.0,0.3832335329,0.6167664670999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run11_front.csv
4,Sonar,SNSGAII,11,4,5,0.004761904762,0.2874251497,0.7125748503,False,True,40,2,36,2,0,0.9,0.05,0.0,1,1,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run11_front.csv
4,Sonar,SNSGAII,12,0,10,0.01984126984,0.2634730539,0.7365269461,False,True,40,2,18,19,1,0.45,0.475,0.025,1,2,False,False,False,0,0,0.0,True,True,False,1.2698418705436865e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,1,10,0.00119047619,0.371257485,0.628742515,False,False,40,0,37,3,0,0.925,0.075,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,2,10,0.002380952381,0.3293413174,0.6706586826000001,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,3,10,0.005158730159,0.2694610778,0.7305389222,False,False,40,2,36,2,0,0.9,0.05,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.6984144085862027e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,4,10,0.002777777778,0.2934131737,0.7065868263,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,5,10,0.001984126984,0.3652694611,0.6347305389,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,1.2698392684584725e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,6,10,0.004365079365,0.2754491018,0.7245508982,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,7.93653337494149e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,7,10,0.0,0.4131736527,0.5868263472999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,8,10,0.003968253968,0.2874251497,0.7125748503,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.539678536916945e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,12,9,10,0.0003968253968,0.3832335329,0.6167664670999999,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run12_front.csv
4,Sonar,SNSGAII,13,0,7,0.002777777778,0.2934131737,0.7065868263,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,1,7,0.002380952381,0.2994011976,0.7005988024,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,2,7,0.004761904762,0.2874251497,0.7125748503,False,False,40,2,32,6,0,0.8,0.15,0.0,1,1,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,3,7,0.001984126984,0.3233532934,0.6766467065999999,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,1.2698392684584725e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,4,7,0.00753968254,0.2694610778,0.7305389222,False,False,40,3,31,6,0,0.775,0.15,0.0,2,1,False,False,False,0,0,0.0,True,True,False,3.174604676359216e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,5,7,0.01547619048,0.2634730539,0.7365269461,False,True,40,3,24,12,1,0.6,0.3,0.025,2,2,False,False,False,0,0,0.0,True,True,False,3.8095238769075834e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,13,6,7,0.0,0.3652694611,0.6347305389,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run13_front.csv
4,Sonar,SNSGAII,14,0,10,0.05992063492,0.2395209581,0.7604790419,False,True,40,3,6,31,0,0.15,0.775,0.0,2,1,False,False,False,0,1,0.025,True,True,False,6.349226699953192e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,1,10,0.007936507937,0.251497006,0.748502994,False,False,40,2,31,7,0,0.775,0.175,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.920647223016772e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,2,10,0.003571428571,0.2634730539,0.7365269461,False,False,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,3,10,0.001587301587,0.377245509,0.622754491,False,False,40,0,36,4,0,0.9,0.1,0.0,0,0,True,True,True,2,0,0.0,False,False,True,3.0158731414986484e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,4,10,0.005952380952,0.2574850299,0.7425149701,False,False,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,0,0.0,True,True,False,3.8095221421841075e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,5,10,0.003174603175,0.3652694611,0.6347305389,False,False,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,0,0.0,True,True,False,3.968253677044675e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,6,10,0.02103174603,0.245508982,0.754491018,False,False,40,3,19,18,0,0.475,0.45,0.0,2,1,False,False,False,0,0,0.0,True,True,False,1.7460338730401759e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,7,10,0.0003968253968,0.4191616766,0.5808383234000001,True,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,8,10,0.00119047619,0.3832335329,0.6167664670999999,False,False,40,0,37,3,0,0.925,0.075,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.761904846134479e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,14,9,10,0.0007936507937,0.3892215569,0.6107784431000001,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run14_front.csv
4,Sonar,SNSGAII,15,0,4,0.0007936507937,0.3473053892,0.6526946108,False,False,40,0,38,2,0,0.95,0.05,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.920629875782012e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run15_front.csv
4,Sonar,SNSGAII,15,1,4,0.003571428571,0.3413173653,0.6586826347,False,True,40,0,32,8,0,0.8,0.2,0.0,0,0,True,True,True,2,0,0.0,False,False,True,4.285712409957121e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run15_front.csv
4,Sonar,SNSGAII,15,2,4,0.0,0.3832335329,0.6167664670999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run15_front.csv
4,Sonar,SNSGAII,15,3,4,0.0003968253968,0.371257485,0.628742515,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run15_front.csv
4,Sonar,SNSGAII,16,0,4,0.03412698413,0.245508982,0.754491018,False,True,40,4,13,22,1,0.325,0.55,0.025,3,2,False,False,False,0,0,0.0,True,True,False,3.0158792130308143e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run16_front.csv
4,Sonar,SNSGAII,16,1,4,0.002777777778,0.251497006,0.748502994,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.2222198040044994e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run16_front.csv
4,Sonar,SNSGAII,16,2,4,0.0,0.377245509,0.622754491,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run16_front.csv
4,Sonar,SNSGAII,16,3,4,0.002380952381,0.2934131737,0.7065868263,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,4.761902677730134e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run16_front.csv
4,Sonar,SNSGAII,17,0,7,0.0,0.3952095808,0.6047904192,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run17_front.csv
4,Sonar,SNSGAII,17,1,7,0.003968253968,0.2934131737,0.7065868263,False,False,40,3,37,0,0,0.925,0.0,0.0,1,2,False,False,False,0,0,0.0,True,True,False,2.539678536916945e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run17_front.csv
4,Sonar,SNSGAII,17,2,7,0.02738095238,0.2634730539,0.7365269461,False,True,40,4,16,20,0,0.4,0.5,0.0,2,2,False,False,False,0,0,0.0,True,True,False,9.523805355460269e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run17_front.csv
4,Sonar,SNSGAII,17,3,7,0.001984126984,0.371257485,0.628742515,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,0,0.0,True,True,False,1.2698392684584725e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run17_front.csv
4,Sonar,SNSGAII,17,4,7,0.0003968253968,0.3892215569,0.6107784431000001,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.5396839579278074e-14,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds4_snsgaii/fronts/SNSGAII_ds4_nh40_run17_front.csv
